feature,importance,ranker,selection_split,selection_scope,n_selection_scopes,n_train_rows,n_train_positive,n_train_negative,rank,fold,feature_strategy,selected_feature_k,selected
strong__delta2_mfcc_02_median,0.011476123665483357,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1290,8,compare_is10_top800_lightgbm,800.0,False
strong__spectral_contrast_05_median,0.011466570819832083,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1291,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_23_lpgain,0.011465618653862709,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1292,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_9_qregerrQ,0.011464312820704628,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1293,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_shimmerLocal_sma_linregerrQ,0.011459800896509493,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1294,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_de_7_quartile2,0.011456980871136464,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1295,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff50_0_sma_meanSegLen,0.011453405301678732,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1296,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_9_minRangeRel,0.011447424096927552,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1297,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_14_range,0.011445821051409025,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1298,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralFlux_sma_peakRangeRel,0.01143886372133696,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1299,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_shimmerLocal_sma_upleveltime75,0.011430205956317552,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1300,8,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_40_mean,0.01141046994976755,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1301,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_10_upleveltime50,0.011385501152946474,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1302,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_RMSenergy_sma_de_range,0.011376192265874354,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1303,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff90_0_sma_meanPeakDist,0.01135675313217982,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1304,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_22_peakMeanRel,0.011353897070778102,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1305,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_24_kurtosis,0.011351496091552966,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1306,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_upleveltime25,0.011350120902377352,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1307,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_12_qregerrQ,0.011339819060237434,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1308,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_3_lpc0,0.011334127744239258,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1309,8,compare_is10_top800_lightgbm,800.0,False
strong__delta2_mfcc_38_skew,0.011330518854792684,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1310,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_jitterDDP_sma_de_lpc4,0.011327011525836119,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1311,8,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_37_max,0.011299935567100544,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1312,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_2_linregc2,0.011295261117020965,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1313,8,compare_is10_top800_lightgbm,800.0,False
strong__mfcc_06_kurtosis,0.011292893263781825,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1314,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_1_minRangeRel,0.011292856645744595,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1315,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff25_0_sma_minRangeRel,0.011285362024789854,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1316,8,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_27_q75,0.011283185603859247,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1317,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_de_1_quartile2,0.011282428944258176,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1318,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_6_skewness,0.011278657189422179,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1319,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_11_percentile1_0,0.011278360704572403,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1320,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_5_maxSegLen,0.01127789684376703,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1321,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_7_skewness,0.0112762325418498,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1322,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_jitterDDP_sma_de_upleveltime90,0.01127421447574244,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1323,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_11_minRangeRel,0.011271317431239452,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1324,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralCentroid_sma_de_peakRangeAbs,0.011267790071489012,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1325,8,compare_is10_top800_lightgbm,800.0,False
strong__mfcc_02_kurtosis,0.011265564664839727,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1326,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_10_meanPeakDist,0.011258140054662125,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1327,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_de_minRangeRel,0.011256886287017905,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1328,8,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_48_max,0.011243374958791122,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1329,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_25_quartile3,0.011232796905098862,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1330,8,compare_is10_top800_lightgbm,800.0,False
strong__delta_mfcc_26_mean,0.01121687649802811,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1331,8,compare_is10_top800_lightgbm,800.0,False
strong__delta_mfcc_09_median,0.011216311125233438,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1332,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audspec_lengthL1norm_sma_lpc2,0.011212527487723108,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1333,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_F0final_sma_iqr1_3,0.011211253907538216,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1334,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff25_0_sma_leftctime,0.011211139979366758,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1335,8,compare_is10_top800_lightgbm,800.0,False
strong__delta_mfcc_13_max,0.011209760619129951,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1336,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_15_iqr2_3,0.011206697023183462,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1337,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_F0final_sma_de_risetime,0.011201395507404104,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1338,8,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_17_skew,0.011200212090042006,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1339,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff90_0_sma_meanFallingSlope,0.011187965660372744,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1340,8,compare_is10_top800_lightgbm,800.0,False
strong__chroma_06_mean,0.011187550300278931,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1341,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_8_lpc3,0.011186167156986624,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1342,8,compare_is10_top800_lightgbm,800.0,False
strong__mfcc_06_min,0.011174494539235845,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1343,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_22_stddev,0.011172236685610525,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1344,8,compare_is10_top800_lightgbm,800.0,False
strong__mfcc_07_std,0.011163069954123991,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1345,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_7_lpc2,0.011155152843470838,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1346,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_lspFreq_sma_de_2_percentile99_0,0.011149188177462301,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1347,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_15_minPos,0.011146967038875634,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1348,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_9_maxPos,0.011145709609427693,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1349,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_de_minRangeRel,0.01112829232489602,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1350,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_F0final_sma_de_percentile1_0,0.01112439471071352,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1351,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_6_linregerrQ,0.011124056903257495,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1352,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_logMelFreqBand_sma_de_1_quartile2,0.011120607096144841,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1353,8,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_51_iqr,0.011103804121625807,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1354,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralHarmonicity_sma_de_skewness,0.01109392539969355,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1355,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_16_lpc2,0.011093428849408584,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1356,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_shimmerLocal_sma_de_upleveltime25,0.011085475217719624,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1357,8,compare_is10_top800_lightgbm,800.0,False
strong__delta2_mfcc_35_mean,0.01108151658964198,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1358,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_shimmerLocal_sma_de_percentile99_0,0.01107630872873665,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1359,8,compare_is10_top800_lightgbm,800.0,False
is10__active_audio_ratio,0.011070767376938621,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1360,8,compare_is10_top800_lightgbm,800.0,False
strong__delta_mfcc_06_skew,0.011070362953755266,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1361,8,compare_is10_top800_lightgbm,800.0,False
strong__delta_mfcc_15_q75,0.01106224774194574,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1362,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_de_flatness,0.011061462612426983,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1363,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_14_linregc1,0.01105538838331103,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1364,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_24_quartile2,0.01105384218062645,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1365,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_13_lpc3,0.011047466956094546,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1366,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_12_range,0.011038577066669605,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1367,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_de_0_skewness,0.011036013949565718,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1368,8,compare_is10_top800_lightgbm,800.0,False
strong__mfcc_24_median,0.011034899306212613,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1369,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_1_peakDistStddev,0.011031217180691581,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1370,8,compare_is10_top800_lightgbm,800.0,False
strong__mfcc_36_mean,0.01102262862618757,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1371,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_2_qregc1,0.011022306823966361,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1372,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_5_lpc1,0.011021782046267267,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1373,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_de_9_percentile99_0,0.010998766518602904,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1374,8,compare_is10_top800_lightgbm,800.0,False
strong__mfcc_38_min,0.010997179817824172,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1375,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_25_peakRangeAbs,0.010991918800138969,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1376,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_de_12_amean,0.01099078388348843,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1377,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_14_qregc2,0.010987935727702697,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1378,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff50_0_sma_meanFallingSlope,0.010987492285696891,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1379,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralFlux_sma_de_pctlrange0_1,0.010979632211880534,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1380,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_de_9_minPos,0.010973692232734181,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1381,8,compare_is10_top800_lightgbm,800.0,False
strong__spectral_contrast_05_min,0.010973448225654317,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1382,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_7_upleveltime25,0.010960209034920104,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1383,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_12_peakRangeRel,0.010948312489384045,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1384,8,compare_is10_top800_lightgbm,800.0,False
strong__tempogram_global_q75,0.010946079225619488,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1385,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_rqmean,0.01094316976493434,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1386,8,compare_is10_top800_lightgbm,800.0,False
strong__mfcc_15_q75,0.010940472591863698,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1387,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_lspFreq_sma_de_4_quartile3,0.010937441636896089,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1388,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_10_quartile1,0.010933905644018992,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1389,8,compare_is10_top800_lightgbm,800.0,False
strong__tonnetz_06_max,0.010927823897292747,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1390,8,compare_is10_top800_lightgbm,800.0,False
strong__delta_mfcc_21_skew,0.01092192014817793,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1391,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralKurtosis_sma_de_stddevFallingSlope,0.01092137097462092,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1392,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_de_kurtosis,0.0108842414003872,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1393,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_6_stddev,0.010875905146584732,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1394,8,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_47_kurtosis,0.010867324497696708,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1395,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff25_0_sma_de_risetime,0.010857820201257706,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1396,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_4_skewness,0.010855798255093422,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1397,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_mfcc_sma_de_5_meanSegLen,0.010854935718439013,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1398,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_fband250_650_sma_de_lpc4,0.010848727142352034,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1399,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_F0final_sma_iqr1_3,0.010831805923098212,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1400,8,compare_is10_top800_lightgbm,800.0,False
strong__delta_mfcc_19_median,0.010821182715243488,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1401,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_peakRangeRel,0.010818937132298194,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1402,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralKurtosis_sma_de_peakMeanAbs,0.01081489741103082,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1403,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_24_lpc3,0.010814779457300302,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1404,8,compare_is10_top800_lightgbm,800.0,False
strong__mel_band_09_max,0.010809632755792248,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1405,8,compare_is10_top800_lightgbm,800.0,False
is10__opensmile_is10_mfcc_sma_14_kurtosis,0.010803135115464364,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1406,8,compare_is10_top800_lightgbm,800.0,False
compare2016__opensmile_compare2016_pcm_fftMag_spectralVariance_sma_segLenStddev,0.010799318982477287,lightgbm,train,global,1.0,7188.0,2286.0,4902.0,1407,8,compare_is10_top800_lightgbm,800.0,False
